pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_L–ACA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.794079511716722,0.4364704169572049,0.35085342210658227,0.0692120205215951,11,0.42854501108023296,0.06915257275488347,11,0.0967333671971287,0.9732657501704132,0.8686960116789854,False,False
A1_L–ACA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,40.0,0.18908180596451618,0.44262056015660806,0.04299551940362108,11,0.4687084364110813,0.036751972715937636,11,0.009934685104502355,0.02742363147830467,0.7785721422068314,False,False
A1_L–ACA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,1.2575650537346668,0.22844626603311502,0.5218514727794646,0.01057932778240477,11,0.507055435508401,0.005148565435398241,11,0.7438856127859803,0.5563866005373541,0.793895318985269,False,False
A1_L–ACA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,63.0,0.8955142436987509,0.43452954526415194,0.02593585769762756,11,0.4420887387219462,0.02847019947357735,11,0.5519520324930695,0.00011355374376650698,0.9900763742325613,False,False
A1_L–ACA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,77.0,0.2934238832742103,0.37879666322727895,0.03016131708433594,11,0.3494763558639681,0.05186051940019651,11,0.4872974941327459,0.005402052028659503,0.8800873722695679,False,False
A1_L–ACA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.9995179686523104,0.3297390547574356,0.33906119934644896,0.05279343384353959,11,0.26938392106152204,0.04552428240866013,11,0.6660617193558114,0.4341902121518917,0.9051660326674703,False,False
A1_L–ACA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.46029060695695245,0.650273493874935,0.4357005233579971,0.02660759479096509,11,0.418277348413098,0.02692307050777931,11,0.4304891484754594,0.8650190284685203,0.9858310102596282,False,False
A1_L–ACA_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.0646156056579223,0.300458318805898,0.5100873789226538,0.00864705484084159,11,0.4983983629766903,0.006766039022620987,11,0.9922428303214184,0.24171071025452645,0.8800873722695679,False,False
A1_L–ACA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.050640956976885,0.30905798647394916,0.48913380164918263,0.04503836319351886,11,0.43452954526415194,0.02593585769762756,11,0.12710649956297526,0.5519520324930695,0.6457928075575057,False,False
A1_L–ACA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,68.0,0.6457638203049723,0.435066107930342,0.05142483504216247,11,0.37879666322727895,0.03016131708433594,11,0.03396351174449435,0.4872974941327459,0.8449246246980946,False,False
