pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_L–AI_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,30.0,0.04884406417427429,0.24600329894646497,0.1126010242304665,11,0.5591591741716619,0.09602316270552848,11,0.0006094540492820886,0.700601468267738,0.9794687040455088,False,True
A1_L–AI_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-1.876684295644482,0.07623864771364958,0.0697049069158673,0.031078319730450957,11,0.16568526024681748,0.04061777706487876,11,0.060522348066497644,0.09035448141442484,0.9794687040455088,False,False
A1_L–AI_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.736104477856669,0.47150206359365177,0.03718666670734217,0.011523341301265174,11,0.052554346185177785,0.01740871120178084,11,0.7800157822339968,0.05253972653507668,0.9794687040455088,False,False
A1_L–PCA_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,56.0,0.792812616632073,0.14235490154482103,0.07113217321377437,11,0.1707156481336364,0.06879190758043516,11,0.0071024111464711,0.02058379411942708,0.959058979205986,False,False
A1_L–PCA_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,1.016950872083276,0.3218193760624554,0.5486533135680146,0.11061124701676504,11,0.40366064263800927,0.0899612978597152,11,0.13322719485372578,0.3771791106706385,0.7901267342709555,False,False
A1_L–PCA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,71.0,0.5114059218501164,0.7697914939499918,0.11311610860410691,11,0.704978355816415,0.07278819676016875,11,6.6398063666424185e-06,0.12198973860779105,0.8955738915323187,False,False
A1_L–PCA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.24091270979206644,0.8120784321897815,0.40095135802244886,0.07025302494062445,11,0.37657136753892567,0.07283980237003379,11,0.706647549958622,0.304395391549935,0.959058979205986,False,False
A1_L–PCA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,69.0,0.5993606964290359,0.08281973463827103,0.03991959561583741,11,0.05085991599606301,0.01737498353522247,11,0.0062641067017290076,0.017677621869150506,0.9220933791215936,False,False
A1_L–PCA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,42.0,0.23721752775378102,0.03899370126183544,0.049039760506382396,11,0.2311283862297782,0.1052591877790717,11,0.1757528605248533,0.02075711153306886,0.8302613471382336,False,False
A1_L–PCA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-1.368329421346025,0.18639442479920745,0.34224022971405393,0.09591454103409676,11,0.5256309829658863,0.09361185983797811,11,0.8060927324883902,0.9476877840372184,0.8027852755101653,False,False
A1_L–PCA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,64.0,0.8438314252467704,0.6148293255835192,0.114898642283961,11,0.6684971817351092,0.09798935092330388,11,0.053192487888883234,0.011336807203125479,1.0,False,False
A1_L–PCA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.40068452086754947,0.6939897025121287,0.32342159144920907,0.09018547141725018,11,0.28181853819388275,0.05145132648275784,11,0.7323493320249818,0.1609774493934203,1.0,False,False
A1_L–PCA_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.9661942786668665,0.06706377580201471,0.10900102501881918,0.020157787385781546,11,0.06343514119141512,0.011433655236432135,11,0.9517602038214579,0.399212523575863,0.8027852755101653,False,False
A1_L–PCA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,78.0,0.26429152373398135,0.14235490154482103,0.07113217321377437,11,0.03899370126183544,0.049039760506382396,11,0.0071024111464711,0.1757528605248533,0.8604840307617997,False,False
A1_L–PCA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.409876524129484,0.17424238356140695,0.5486533135680146,0.11061124701676504,11,0.34224022971405393,0.09591454103409676,11,0.13322719485372578,0.8060927324883902,0.7174686381940286,False,False
A1_L–PCA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,68.0,0.6457638203049723,0.7697914939499918,0.11311610860410691,11,0.6148293255835192,0.114898642283961,11,6.6398063666424185e-06,0.053192487888883234,0.9115776846944184,False,False
A1_L–PCA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.678186040990563,0.505885813621376,0.40095135802244886,0.07025302494062445,11,0.32342159144920907,0.09018547141725018,11,0.706647549958622,0.7323493320249818,0.9115776846944184,False,False
A1_L–PCA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,37.0,0.13096810379821186,0.08281973463827103,0.03991959561583741,11,0.10900102501881918,0.020157787385781546,11,0.0062641067017290076,0.9517602038214579,0.6382879810527721,False,False
A1_L–PCA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,63.0,0.8955142436987509,0.1707156481336364,0.06879190758043516,11,0.2311283862297782,0.1052591877790717,11,0.02058379411942708,0.02075711153306886,0.9794687040455088,False,False
A1_L–PCA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.9394511432103343,0.3587251748402961,0.40366064263800927,0.0899612978597152,11,0.5256309829658863,0.09361185983797811,11,0.3771791106706385,0.9476877840372184,0.9794687040455088,False,False
A1_L–PCA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,64.0,0.8438314252467704,0.704978355816415,0.07278819676016875,11,0.6684971817351092,0.09798935092330388,11,0.12198973860779105,0.011336807203125479,0.9794687040455088,False,False
A1_L–PCA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.0625028086504127,0.30206311334874847,0.37657136753892567,0.07283980237003379,11,0.28181853819388275,0.05145132648275784,11,0.304395391549935,0.1609774493934203,0.9794687040455088,False,False
A1_L–PCA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,40.0,0.18908180596451618,0.05085991599606301,0.01737498353522247,11,0.06343514119141512,0.011433655236432135,11,0.017677621869150506,0.399212523575863,0.9794687040455088,False,False
A1_L–PMC_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,60.0,1.0,0.212773903211224,0.09504517726409688,11,0.20082782276904557,0.08722236002212218,11,0.019258767614806094,0.10507525073190047,1.0,False,False
A1_L–PMC_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.21177385034164004,0.8346726847570595,0.2869783632464759,0.05944289978857798,11,0.26506148969973004,0.08471782893141226,11,0.23986168749111292,0.3994835552239533,0.959058979205986,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,84.0,0.13096810379821186,0.3802967201943403,0.06501704195720188,11,0.2557905059314258,0.10501033126825379,11,0.9735185419198424,0.006688854811539297,0.57731020066732,False,False
A1_L–PMC_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,91.0,0.04884406417427429,0.16268100061569243,0.056630283421837076,11,0.07274173710501199,0.04635301189115021,11,0.003426777489362715,7.454486033983233e-06,0.4052948213469303,False,True
A1_L–PMC_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,64.0,0.8438314252467704,0.06742971117760864,0.028268898123518214,11,0.043254844808051716,0.010559251013593937,11,0.016858336017496596,0.3385457511412972,0.959058979205986,False,False
A1_L–PMC_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,61.0,1.0,0.17362631597700384,0.10587220481146803,11,0.1709186158851747,0.07693270380821056,11,0.7759832185536031,0.012636948984460213,1.0,False,False
A1_L–PMC_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.01333149368839573,0.9894969883603479,0.2196785814876615,0.0843844235095685,11,0.2181682233110971,0.07559403679723574,11,0.4812165781044185,0.10997833098254757,1.0,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.015086423163001671,0.9881176746957216,0.3428318460771576,0.11175876201902196,11,0.3406394025932867,0.09289514979157319,11,0.8713789214514225,0.5160045731684415,1.0,False,False
A1_L–PMC_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,84.0,0.13096810379821186,0.1309909989886999,0.043022680404977774,11,0.07740955230207278,0.02426698404332774,11,0.38720622821884326,0.03671004182494289,0.8027852755101653,False,False
A1_L–PMC_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,68.0,0.6457638203049723,0.024127497038698043,0.01928380811944536,11,0.03936137113413168,0.015109470854263344,11,0.009435913250117743,0.0003895112399505792,1.0,False,False
A1_L–PMC_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,59.0,0.9476445296225945,0.212773903211224,0.09504517726409688,11,0.17362631597700384,0.10587220481146803,11,0.019258767614806094,0.7759832185536031,0.9820799731441403,False,False
A1_L–PMC_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.6520087921643847,0.5226513682541549,0.2869783632464759,0.05944289978857798,11,0.2196785814876615,0.0843844235095685,11,0.23986168749111292,0.4812165781044185,0.9115776846944184,False,False
A1_L–PMC_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.28976240175323414,0.7757026123400745,0.3802967201943403,0.06501704195720188,11,0.3428318460771576,0.11175876201902196,11,0.9735185419198424,0.8713789214514225,0.9340922730193284,False,False
A1_L–PMC_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,58.0,0.8955142436987509,0.16268100061569243,0.056630283421837076,11,0.1309909989886999,0.043022680404977774,11,0.003426777489362715,0.38720622821884326,0.957038123036833,False,False
