pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_R–AI_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-2.12589843980131,0.046412725265323286,0.3705518736735026,0.032423351474307076,11,0.4618468657584068,0.028159012034803057,11,0.12487916032262333,0.15638193991438765,0.882631083489468,False,True
A1_R–AI_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.6472242231568719,0.5278579142837102,0.3714987268073288,0.05113038589325308,11,0.3349989346261276,0.023790898267320348,11,0.6340525322881183,0.2671625089524361,0.999145355407249,False,False
A1_R–AI_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.7562258467752346,0.4603240708305686,0.3593469441400978,0.08251399396247194,11,0.2867800470030551,0.0489859836554455,11,0.12669380086528398,0.5293580849784367,0.999145355407249,False,False
A1_R–AI_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.547601905528488,0.591541788559986,0.3996895988180898,0.047571040002646184,11,0.4297382302597736,0.02735062572786022,11,0.47327010439895334,0.39321070736105906,0.999145355407249,False,False
A1_R–AI_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.0010846062228441996,0.999145355407249,0.525331931607334,0.011906113179502412,11,0.5253137060959161,0.011858006991383578,11,0.3097658220933968,0.9065664157625832,0.999145355407249,False,False
A1_R–AI_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.1111807662971454,0.27997878646876445,0.4259446040234197,0.03786531263620332,11,0.3705518736735026,0.032423351474307076,11,0.4889623515638282,0.12487916032262333,0.79294749362565,False,False
A1_R–AI_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.8279954117868634,0.41747193620444123,0.30996194512038805,0.05393677078715468,11,0.3714987268073288,0.05113038589325308,11,0.667520775678641,0.6340525322881183,0.8374884173971429,False,False
A1_R–AI_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-1.111954993047067,0.28072857275140184,0.24667539899853486,0.058810623990430036,11,0.3593469441400978,0.08251399396247194,11,0.20159671184745065,0.12669380086528398,0.79294749362565,False,False
A1_R–AI_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.31919113466031346,0.7532493329703908,0.38107100040582154,0.03375575015080969,11,0.3996895988180898,0.047571040002646184,11,0.6164632095047808,0.47327010439895334,0.916999187963954,False,False
A1_R–AI_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.668608921216392,0.11077566377360357,0.5534632380531581,0.011936287958280351,11,0.525331931607334,0.011906113179502412,11,0.9028937192655493,0.3097658220933968,0.6519933097390591,False,False
